"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp","pop_0_14_2018","pop_15_64_2018","pop_65_over_2018","lat","long","economy","oecs","confirmed_logratio","confirmed_per_100k","deaths_per_100k","mortality_rate"
"11","Antigua and Barbuda","ATG",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"12","Antigua and Barbuda","ATG",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"13","Antigua and Barbuda","ATG",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"14","Antigua and Barbuda","ATG",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"15","Antigua and Barbuda","ATG",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"16","Antigua and Barbuda","ATG",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"17","Antigua and Barbuda","ATG",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"18","Antigua and Barbuda","ATG",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"19","Antigua and Barbuda","ATG",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"20","Antigua and Barbuda","ATG",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"21","Antigua and Barbuda","ATG",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"22","Antigua and Barbuda","ATG",2020-02-12,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"23","Antigua and Barbuda","ATG",2020-02-13,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"24","Antigua and Barbuda","ATG",2020-02-14,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"25","Antigua and Barbuda","ATG",2020-02-15,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"26","Antigua and Barbuda","ATG",2020-02-16,0,0,0,0,0,1,0,0,NA,NA,NA,-0.06,-0.02,0,0.01,0.02,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"27","Antigua and Barbuda","ATG",2020-02-17,0,0,0,0,0,1,0,0,NA,NA,NA,-0.01,-0.04,0.02,-0.03,0.01,0.03,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"28","Antigua and Barbuda","ATG",2020-02-18,0,0,0,0,0,1,0,0,NA,NA,NA,-0.01,-0.06,0.02,0.03,0.04,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"29","Antigua and Barbuda","ATG",2020-02-19,0,0,0,0,0,1,0,0,NA,NA,NA,-0.02,-0.02,0.01,-0.01,0.02,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"30","Antigua and Barbuda","ATG",2020-02-20,0,0,0,0,0,1,0,0,NA,NA,NA,0.01,-0.02,-0.01,-0.03,-0.03,0.02,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"31","Antigua and Barbuda","ATG",2020-02-21,0,0,0,0,0,1,0,0,NA,NA,NA,-0.03,0.01,0.02,-0.03,-0.08,0.03,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"32","Antigua and Barbuda","ATG",2020-02-22,0,0,0,0,0,1,0,0,NA,NA,NA,-0.04,0,0.07,-0.05,0.03,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"33","Antigua and Barbuda","ATG",2020-02-23,0,0,0,0,0,1,0,0,NA,NA,NA,0,0.02,0.11,-0.08,-0.01,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"34","Antigua and Barbuda","ATG",2020-02-24,0,0,0,0,0,1,0,0,NA,NA,NA,-0.05,0.01,-0.01,-0.06,0,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"35","Antigua and Barbuda","ATG",2020-02-25,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0.01,-0.04,0.01,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"36","Antigua and Barbuda","ATG",2020-02-26,0,0,0,0,0,1,0,0,NA,NA,NA,-0.05,0.01,-0.04,-0.09,0.01,0.02,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"37","Antigua and Barbuda","ATG",2020-02-27,0,0,0,0,0,1,0,0,NA,NA,NA,0.02,0.01,0,0.01,0,0.02,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"38","Antigua and Barbuda","ATG",2020-02-28,0,0,0,0,0,1,0,0,NA,NA,NA,0.04,0.04,0.04,0.11,0.03,0,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"39","Antigua and Barbuda","ATG",2020-02-29,0,0,0,0,0,1,0,0,NA,NA,NA,0.04,0.07,0.07,0.07,0.05,-0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"40","Antigua and Barbuda","ATG",2020-03-01,0,0,0,0,0,1,0,0,NA,NA,NA,0.04,0.09,0.11,0.08,0.02,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"41","Antigua and Barbuda","ATG",2020-03-02,0,0,0,0,0,1,0,0,NA,NA,NA,0.07,0.07,0.08,0.09,0.02,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"42","Antigua and Barbuda","ATG",2020-03-03,0,0,0,0,0,2,0,0,NA,NA,NA,0.06,0.04,0.03,0,0.03,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"43","Antigua and Barbuda","ATG",2020-03-04,0,0,0,0,0,2,0,0,NA,NA,NA,0.03,0.03,0.03,0,0.02,0,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"44","Antigua and Barbuda","ATG",2020-03-05,0,0,0,0,0,2,0,0,NA,NA,NA,0.04,0.04,0.03,-0.01,0.02,0.02,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"45","Antigua and Barbuda","ATG",2020-03-06,0,0,0,0,0,2,0,0,NA,NA,NA,0.01,0.07,-0.01,0.04,0.05,0,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"46","Antigua and Barbuda","ATG",2020-03-07,0,0,0,0,0,2,0,0,NA,NA,NA,0.01,0.05,0.05,0.05,0.06,0,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"47","Antigua and Barbuda","ATG",2020-03-08,0,0,0,0,0,2,0,0,NA,NA,NA,0.02,0.02,0.11,0.01,0.01,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"48","Antigua and Barbuda","ATG",2020-03-09,0,0,0,0,0,2,0,0,NA,NA,NA,-0.04,0.03,0.01,-0.04,0.02,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"49","Antigua and Barbuda","ATG",2020-03-10,0,0,0,0,0,2,0,0,NA,NA,NA,0.04,0.04,0.01,-0.01,0.04,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"50","Antigua and Barbuda","ATG",2020-03-11,0,0,0,0,0,2,0,0,NA,NA,NA,0,0.09,0.02,-0.07,0.04,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"51","Antigua and Barbuda","ATG",2020-03-12,0,0,0,0,0,2,0,0,NA,NA,NA,0.07,0.14,0.05,-0.05,0.02,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",NA,0,0,NA
"52","Antigua and Barbuda","ATG",2020-03-13,1,0,0,0,0,3,0,0,NA,NA,NA,-0.01,0.16,0,0.02,0.04,0.01,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",Inf,1.03857258583802,0,0
"53","Antigua and Barbuda","ATG",2020-03-14,1,0,0,0,0,3,0,0,NA,NA,NA,-0.11,0.02,-0.05,-0.1,0,0.03,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"54","Antigua and Barbuda","ATG",2020-03-15,1,0,0,1,0,3,0,0,NA,NA,NA,-0.13,-0.02,-0.11,-0.11,-0.07,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"55","Antigua and Barbuda","ATG",2020-03-16,1,0,0,3,0,3,2,0,NA,NA,NA,-0.16,-0.05,-0.09,-0.12,-0.15,0.09,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"56","Antigua and Barbuda","ATG",2020-03-17,1,0,0,3,0,4,2,0,NA,NA,NA,-0.19,-0.07,-0.16,-0.18,-0.16,0.11,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"57","Antigua and Barbuda","ATG",2020-03-18,1,0,0,3,0,4,2,0,NA,NA,NA,-0.19,-0.08,-0.14,-0.2,-0.19,0.1,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"58","Antigua and Barbuda","ATG",2020-03-19,1,0,0,3,0,4,2,0,NA,NA,NA,-0.18,-0.03,-0.16,-0.21,-0.21,0.12,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"59","Antigua and Barbuda","ATG",2020-03-20,1,0,0,3,0,4,2,0,NA,NA,NA,-0.2,-0.03,-0.18,-0.19,-0.2,0.12,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"60","Antigua and Barbuda","ATG",2020-03-21,1,0,0,3,0,4,2,0,NA,NA,NA,-0.26,-0.04,-0.19,-0.28,-0.14,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"61","Antigua and Barbuda","ATG",2020-03-22,1,0,0,3,0,4,2,0,NA,NA,NA,-0.36,-0.17,-0.29,-0.39,-0.22,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,1.03857258583802,0,0
"62","Antigua and Barbuda","ATG",2020-03-23,3,0,0,3,0,4,2,0,NA,NA,NA,-0.25,-0.13,-0.23,-0.28,-0.26,0.15,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",1.09861228866811,3.11571775751407,0,0
"63","Antigua and Barbuda","ATG",2020-03-24,3,0,0,3,0,4,2,0,NA,NA,NA,-0.28,-0.08,-0.3,-0.31,-0.28,0.17,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,3.11571775751407,0,0
"64","Antigua and Barbuda","ATG",2020-03-25,3,0,0,4,0,4,2,0,NA,NA,NA,-0.24,-0.06,-0.24,-0.35,-0.28,0.14,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,3.11571775751407,0,0
"65","Antigua and Barbuda","ATG",2020-03-26,7,0,0,4,0,5,2,0,NA,NA,NA,-0.24,-0.06,-0.24,-0.32,-0.31,0.16,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0.847297860387203,7.27000810086617,0,0
"66","Antigua and Barbuda","ATG",2020-03-27,7,0,0,5,0,6,3,0,NA,NA,NA,-0.25,0,-0.24,-0.39,-0.31,0.17,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,7.27000810086617,0,0
"67","Antigua and Barbuda","ATG",2020-03-28,7,0,0,7,1,9,4,0,NA,NA,NA,-0.35,-0.09,-0.29,-0.53,-0.37,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,7.27000810086617,0,0
"68","Antigua and Barbuda","ATG",2020-03-29,7,0,0,7,1,9,4,0,NA,NA,NA,-0.45,-0.2,-0.3,-0.66,-0.47,NA,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,7.27000810086617,0,0
"69","Antigua and Barbuda","ATG",2020-03-30,7,0,0,7,1,9,4,0,NA,NA,NA,-0.37,-0.12,-0.29,-0.49,-0.44,0.23,NA,NA,"Latin America & Caribbean ","High income",96286,440,218.831818181818,NA,76.885,15134.8841569088,2020-04-16 09:07:06,22.0810917475022,69.1190827326922,8.79982551980558,"17.1175","-61.8456","Service Based","OECS Member State",0,7.27000810086617,0,0
